text,label,category
"Congratulations! You are our lucky winner for this month. Collect your $500,000 prize now.",1,lottery
"Your phone number has been selected in our global sweepstakes. Claim your $1,000 gift card today.",1,lottery
"WINNER ALERT: The lottery commission has verified your email as a prize winner. Claim $750,000 now.",1,lottery
"You have been randomly selected to receive a $100,000 check. Provide your banking details to process delivery.",1,lottery
"Final notice: Your unclaimed prize of $250,000 will expire if you do not respond within 24 hours.",1,lottery
"Email Address Prize: Your email has won the global email draw for $850,000. Respond to claim.",1,lottery
"Powerball Lottery Notification: You are a secondary prize winner of $50,000. Contact the claims office.",1,lottery
"International prize notification: You have won a luxury vacation package worth $15,000. Claim immediately.",1,lottery
"Your registration has won you a cash prize of $5,000 in our annual grand sweepstakes.",1,lottery
"You are eligible for a refund of $823 from your previous internet service provider. Provide banking details.",1,refund_scam
"Medicare overpayment: You are owed $1,400 in benefit adjustments. Click here to claim your money.",1,refund_scam
"Your insurance company owes you $2,100 in unclaimed refunds from 2022. Click to start your claim.",1,refund_scam
"PPI refund claim: You may be owed thousands in payment protection insurance refunds. Check now for free.",1,refund_scam
"Tax refund notification: The IRS has processed your refund of $2,847. Provide your debit card to receive funds.",1,refund_scam
"Overpayment notice: You overpaid on your utility bills. Reclaim $380 by clicking the link below.",1,refund_scam
"Student loan forgiveness: You qualify for $20,000 in loan cancellation. Apply before the deadline today.",1,refund_scam
"Your energy provider owes you a rebate of $450. Claim within 48 hours before the offer expires.",1,refund_scam
"Unclaimed government stimulus: $1,400 designated for your household remains unclaimed. Access it now.",1,refund_scam
"Bank settlement: You qualify for $3,200 as part of the class action settlement against major banks.",1,refund_scam
"Attention finance department: Please process the attached invoice for $18,400 for consulting services rendered.",1,invoice_fraud
"Revised payment details: Our bank account has changed. Please update your records and resend the payment.",1,invoice_fraud
"Urgent invoice correction: The payment for project #4421 needs to be redirected to our new account immediately.",1,invoice_fraud
"Invoice #89234 is overdue. To avoid late fees and legal action, please process the payment by end of day.",1,invoice_fraud
"Payment required: Your supplier has issued a final demand for $7,800. Process within 24 hours to avoid penalties.",1,invoice_fraud
"CFO request: Please process the wire transfer of $45,000 to our new overseas vendor account immediately.",1,invoice_fraud
"Vendor update: Our payment details have changed. Future invoices should be paid to the new account listed below.",1,invoice_fraud
"Billing dispute: The payment for $12,500 is overdue. Your account will be sent to collections if not settled.",1,invoice_fraud
"Accounts payable: The CEO has approved an urgent payment of $78,000 to the acquisition target. Wire immediately.",1,invoice_fraud
"Final warning: Invoice #INV-2024-5593 for $3,200 is 90 days overdue. Legal proceedings will begin Friday.",1,invoice_fraud
"HR Payroll Update: Please verify your payroll direct deposit details to ensure your next payment is processed.",1,payroll_scam
"Payroll Department: Your bank account details need to be confirmed for this month's salary disbursement.",1,payroll_scam
"Action Required: Your payroll information could not be verified. Update your banking details by end of day.",1,payroll_scam
"Emergency payroll notice: Salaries could not be processed due to an error. Verify your bank account now.",1,payroll_scam
"Human Resources: We need to confirm your routing and account number for direct deposit. Respond immediately.",1,payroll_scam
"Your paycheck was returned by your bank. Please update your direct deposit information within 24 hours.",1,payroll_scam
"Payroll system upgrade: All employees must resubmit their banking information in our new secure portal.",1,payroll_scam
"Important: Your salary payment is on hold pending verification of your updated bank account details.",1,payroll_scam
"Flash Sale! Up to 70% off on all electronics. Shop now before the sale ends at midnight tonight!",1,promotional_spam
"You have been selected for an exclusive Black Friday preview sale. Unlock your 40% discount code now.",1,promotional_spam
"Make $10,000 a month from home. Our proven system has helped 50,000 people achieve financial freedom.",1,promotional_spam
"Get rid of back pain forever with our revolutionary new supplement. Doctors do not want you to know this.",1,promotional_spam
"Lose 30 pounds in 30 days. Our miracle weight loss pill is clinically proven and 100% natural.",1,promotional_spam
"Earn extra cash by completing simple online surveys. Join for free and start earning $25 per survey today.",1,promotional_spam
"Limited time: Buy two get one free on all premium vitamins and health supplements. Use code HEALTH3.",1,promotional_spam
"Work from home and earn $3,000 weekly. All you need is a computer and 2 hours per day. Guaranteed income.",1,promotional_spam
"Unbelievable cruise deals starting at $199 per person. Sail to the Caribbean this winter. Book now!",1,promotional_spam
"Score huge savings on luxury handbags, watches, and jewelry. Members-only event this weekend only.",1,promotional_spam
"You have been pre-approved for a $10,000 personal loan with no credit check required. Apply now!",1,promotional_spam
"Double your social media followers in 24 hours. Our algorithm-powered growth service is 100% guaranteed.",1,promotional_spam
"Get your free consultation today and learn how to make passive income through our proven real estate system.",1,promotional_spam
"Biggest sale of the year: 80% off on designer clothes, shoes, and accessories. Shop now before it sells out.",1,promotional_spam
"Do not miss our exclusive members-only discount. Click here to unlock 50% savings on your next purchase.",1,promotional_spam
"Looking for tomorrow's sync - can you confirm your availability for our project status discussion? Team is ready.",0,meeting_invite
"The architecture review for the new payments service is set for Thursday 11 AM. Dial-in details attached.",0,meeting_invite
"Please block 2 hours on Friday afternoon for the quarterly financial planning session with the CFO.",0,meeting_invite
"Inviting you to a 30-minute kickoff call to align on the goals and timeline for Project Horizon.",0,meeting_invite
"Monthly one-on-one rescheduled from Thursday to Friday at 10 AM due to the conflicting board meeting.",0,meeting_invite
"The design review for the new onboarding flow is confirmed for Tuesday at 3 PM in the Zoom link attached.",0,meeting_invite
"Please join the customer feedback readout session on Monday at 1 PM. Your input on the UX findings is valuable.",0,meeting_invite
"Team retrospective is this Friday at 4 PM. Please submit your feedback cards in Miro by Thursday evening.",0,meeting_invite
"Scheduling a deep dive on the infrastructure costs. Can you join Tuesday at 11 AM for a 45-minute discussion?",0,meeting_invite
"The product council meeting is at 10 AM. Agenda includes roadmap review and prioritization for next quarter.",0,meeting_invite
"Vendor evaluation meeting with three shortlisted candidates scheduled over next Wednesday and Thursday.",0,meeting_invite
"Security threat modeling session for the new API is scheduled for Monday at 2 PM. All engineers should attend.",0,meeting_invite
"Annual benefits enrollment info session is this Wednesday at noon in the large conference room.",0,meeting_invite
"Customer success QBR with our top 5 accounts is happening next week. Please confirm attendance by Friday.",0,meeting_invite
"The hiring panel for the Staff Engineer role will meet Tuesday to review candidates and finalize selections.",0,meeting_invite
"URGENT: Your Netflix password has been changed. If you did not do this, click here to secure your account.",1,credential_theft
"Your email account will be deactivated in 3 days unless you verify your information by clicking the link below.",1,credential_theft
"Security alert: Your linked phone number has been removed from your account. Restore it immediately to stay secure.",1,credential_theft
"Confirm your subscription renewal: Click here to verify your payment method or your service will be suspended.",1,credential_theft
"We have frozen your account for security reasons. Submit your documents at this link to restore full access.",1,credential_theft
"NOTICE: Your employee ID credentials must be recertified by IT Security. Use the attached link to proceed.",1,credential_theft
"System alert: Your corporate email password has not been updated in 90 days. Reset it now via the link below.",1,credential_theft
"Your Dropbox account has been accessed from an unrecognized location. Click here to verify and secure it now.",1,credential_theft
"LinkedIn Security Alert: Your account is being used for suspicious messaging. Verify your credentials now.",1,credential_theft
"Your Twitter account has been compromised. Re-enter your login details at this secure link to recover it.",1,credential_theft
"Please review the updated project requirements document I shared in Confluence before tomorrow's planning meeting.",0,business_email
"The HR team has finalized interview panels for the five open engineering roles. Schedule links sent separately.",0,business_email
"The new data classification policy requires all sensitive files to be tagged appropriately by end of quarter.",0,business_email
"The external penetration test results are in. I will summarize the findings in our security review on Monday.",0,business_email
"Please confirm that the staging environment is ready for the client demo scheduled for this Friday.",0,business_email
"The analytics team needs access to the raw event logs for the user behavior analysis project.",0,business_email
"Following up on the vendor selection: we recommend moving forward with the second vendor based on pricing.",0,business_email
"The legal team has reviewed the SaaS agreement and flagged two clauses for negotiation with the provider.",0,business_email
"Could you please prepare a five-slide summary of the Q2 results for the board meeting next week?",0,business_email
"The rollout of the new feature flags system is complete. All teams can now use it for gradual deployments.",0,business_email
"I have reviewed the user stories for the next sprint and have questions about the acceptance criteria.",0,business_email
"The third-party audit of our data center has been completed. Results have been shared with the CISO.",0,business_email
"Please confirm the timeline for the API deprecation so we can notify our integration partners in advance.",0,business_email
"The engineering lead has approved the architecture decision record. We can proceed with the implementation.",0,business_email
"The new sales forecasting model shows 18% growth in Q4. Detailed projections are in the attached report.",0,business_email
"Microsoft Azure subscription alert: Your spending this month has exceeded the set budget threshold by 15 percent.",0,business_email
"The GitHub Actions workflow for the main branch has been updated to include security scanning and dependency checks.",0,technical_discussion
"Can you help diagnose why the GraphQL resolver is timing out for queries with nested relationships?",0,technical_discussion
"I have profiled the payment processing service. The bottleneck is the synchronous call to the fraud detection API.",0,technical_discussion
"The new feature toggle system is deployed. Engineers can now enable features per tenant without a code deployment.",0,technical_discussion
"The Elasticsearch cluster is experiencing split-brain issues. We need to review the quorum configuration.",0,technical_discussion
"I have implemented rate limiting on the public API. Limits are configurable per API key through the admin panel.",0,technical_discussion
"The new audit logging system captures all write operations to the database with user attribution and timestamps.",0,technical_discussion
"The Kafka consumer group is lagging by three million messages. We need to add more consumer instances immediately.",0,technical_discussion
"I have written unit tests for the notification service. Coverage is at 92 percent for the core business logic.",0,technical_discussion
"The auto-scaling policy for the API gateway has been tuned. It now scales based on both CPU and request latency.",0,technical_discussion
"Please review the infrastructure-as-code changes for the new VPC peering configuration before we deploy.",0,technical_discussion
"The on-call runbook for the payment service has been updated with the new escalation path and contact numbers.",0,technical_discussion
"URGENT: Your PayPal account has been limited. Verify your information within 24 hours to restore full access.",1,banking_fraud
"Capital One Alert: A payment of $2,700 was attempted from your account in Mexico. Review and dispute now.",1,banking_fraud
"Synchrony Bank: Your account security has been compromised. Call the number below to verify your identity.",1,banking_fraud
"Your Zelle payment of $1,500 cannot be completed. Update your banking details to send and receive money.",1,banking_fraud
"TD Bank Security Team: Your account has been flagged for suspicious international transactions. Respond now.",1,banking_fraud
"Alliance Financial: Due to failed KYC verification, your account will be closed in 48 hours. Verify now.",1,banking_fraud
"Standard Chartered: An urgent hold has been placed on your account. Call our security hotline immediately.",1,banking_fraud
"Your Venmo account has been accessed from a new device in a foreign country. Secure your account now.",1,banking_fraud
"American Express Fraud Alert: A charge of $5,400 is pending on your card. Dispute it by clicking this link.",1,banking_fraud
"IRS Final Notice: Failure to pay the outstanding tax liability of $4,200 will result in a federal warrant.",1,banking_fraud
"Congratulations! You are the winner of $1,250,000 in the UK National Lottery. Provide your details to claim.",1,lottery
"You have won a brand new iPhone 15 Pro. Complete the survey to claim your prize before the 48-hour deadline.",1,lottery
"PRIZE NOTIFICATION: Your email was selected in the Holiday Sweepstakes. Claim your $10,000 gift card now.",1,lottery
"Final attempt: You have an unclaimed prize of $500,000. This is our last attempt to contact you. Reply now.",1,lottery
"Your phone number has won this week's jackpot of $2,000,000. Contact our claim agent to receive your prize.",1,lottery
"Your invoice payment is 30 days overdue. Immediate payment of $6,800 required to prevent service suspension.",1,invoice_fraud
"Finance team alert: Please redirect the next payroll run to the updated bank account details provided below.",1,invoice_fraud
"Vendor invoice amendment: The payment for $22,500 must be transferred to our new banking account by Friday.",1,invoice_fraud
"Legal notice: Overdue payment demand for $15,000. Non-payment will result in legal proceedings commencing.",1,invoice_fraud
"Our records show your company owes $9,350 for services rendered in Q3. Please settle this outstanding balance.",1,invoice_fraud
"HR Notice: All staff must update their payroll banking information via the new secure employee portal.",1,payroll_scam
"Payroll correction required: Your last salary payment was incorrect. Submit your updated banking info to fix it.",1,payroll_scam
"Direct deposit update required: Confirm your bank routing number to receive your next paycheck on time.",1,payroll_scam
"Special insider trading tip: Buy shares of XYZ Corp before the announcement tomorrow for guaranteed 300% gains.",1,investment_scam
"Exclusive hedge fund opportunity: Minimum investment $500 with guaranteed 50% annual return. Join now.",1,investment_scam
"Government grant program: Your business qualifies for $50,000 in free funding. Apply now with no fees.",1,investment_scam
"Real estate crowdfunding: Invest $1,000 and earn $10,000 returns in six months. Zero risk guaranteed.",1,investment_scam
"Trading signal subscription: Our expert traders generate 200% monthly returns consistently. Subscribe now.",1,investment_scam
"Emergency verification: Your enterprise VPN credentials have been flagged. Re-authenticate within 1 hour.",1,credential_theft
"IT Security Audit: All users must submit their Active Directory credentials for the mandatory security review.",1,credential_theft
"Your Zoom account password has been changed without your consent. Click here to recover your account now.",1,credential_theft
"GitHub Security: Your personal access token has been exposed. Revoke and regenerate it immediately.",1,credential_theft
"Slack workspace warning: Your account shows suspicious automation activity. Verify your identity to continue.",1,credential_theft
"Your Coinbase wallet has been restricted due to unverified identity. Submit your ID to restore access now.",1,crypto_scam
"Crypto airdrop: 500 free tokens sent to your wallet. Connect your MetaMask now to claim and withdraw.",1,crypto_scam
"Bitcoin halving is coming: Our miners guarantee 200% returns on deposits made in the next 48 hours.",1,crypto_scam
"Binance listing alert: This token will increase 10x in the next 24 hours. Buy now before it is listed.",1,crypto_scam
"Your crypto staking rewards of $3,400 are ready to withdraw. Verify your wallet address to proceed.",1,crypto_scam
"The client integration with Salesforce CRM has been completed and is ready for user acceptance testing.",0,project_update
"Phase three of the office renovation project will begin on November 20th. Teams on floor 5 need to relocate.",0,project_update
"The documentation for the public API v2 has been published to our developer portal. Partners have been notified.",0,project_update
"The data privacy impact assessment for the new feature has been completed and cleared by our legal team.",0,project_update
"Project River milestone 4 is complete. The team delivered ahead of schedule which gives us a two-day buffer.",0,project_update
"The performance benchmarks for the new recommendation engine show 3x improvement over the previous model.",0,project_update
"User testing for the onboarding redesign is underway. Initial results are promising with 85% task completion.",0,project_update
"The infrastructure automation scripts are now in the shared repository. Updated runbooks are linked in the README.",0,project_update
"Progress report: Thirty-two of forty tasks completed for the regulatory compliance initiative.",0,project_update
"The partnership integration with Stripe Tax is live in all markets. Configuration guide sent to finance team.",0,project_update
"Your invoice #2024-1205 for website maintenance services totaling $2,800 is approved for payment.",0,invoice_confirmation
"The renewal invoice for your annual software license at $14,200 per year has been processed by accounts.",0,invoice_confirmation
"Payment received: We confirm receipt of $5,500 for the November consulting engagement. Thank you.",0,invoice_confirmation
"The hardware vendor invoice for $47,000 has been approved and submitted to finance for processing.",0,invoice_confirmation
"Your professional services invoice for the Q3 project has been reviewed and will be paid in the next batch.",0,invoice_confirmation
"The monthly SaaS billing for your platform subscription of $3,299 has been processed successfully.",0,invoice_confirmation
"We are thrilled to announce that our company will be participating in TechCrunch Disrupt next spring.",0,team_announcement
"Please welcome our new Chief Information Security Officer, Daniel Park, who joins us from Palo Alto Networks.",0,team_announcement
"The company has been named to the Best Places to Work list for the third consecutive year.",0,team_announcement
"We have officially opened our new regional office in Singapore. The team is operational as of today.",0,team_announcement
"Important: All staff should complete the updated data protection training in the next two weeks.",0,team_announcement
"We have released our annual sustainability report. Read how the company is meeting its carbon neutral goals.",0,team_announcement
"Employee referral bonus program has been increased to $5,000 for successful engineering hires this quarter.",0,team_announcement
"The new health and dental plan options for next year are now available on the benefits portal for review.",0,team_announcement
"Reimbursement for professional certifications has been increased to $3,000 per employee per year.",0,team_announcement
"We have reached 1,000 enterprise customers. This is a huge milestone for the entire company. Thank you all.",0,team_announcement
"Your subscription invoice for the project management tool at $299 per month is attached for records.",0,invoice_confirmation
"The legal retainer invoice for $8,500 from Morrison and Associates has been approved and will be paid Thursday.",0,invoice_confirmation
"Your Google Workspace renewal invoice for 50 licenses at $14 per user per month has been processed.",0,invoice_confirmation
"Please verify the amounts on the attached invoice from our data hosting provider before we approve payment.",0,invoice_confirmation
"Vendor statement: All outstanding invoices from Q3 have been settled. Your account balance is zero.",0,invoice_confirmation
"Account balance update: Please review your expenses from the recent business trip and submit receipts.",0,business_email
"The product design sprint for the mobile app begins Monday. All participants should review the brief sent Friday.",0,business_email
"We received positive feedback from the pilot users. The NPS score for the new interface is 72.",0,business_email
"The information security team is requesting all teams complete their quarterly access review by Friday.",0,business_email
"The competitive analysis for the EMEA market expansion is ready. I will present it at Friday's strategy session.",0,business_email
"URGENT: Your Microsoft Azure resources will be suspended in 24 hours due to non-payment. Update billing now.",1,microsoft_login
"Microsoft Authenticator: A verification request from Manila, Philippines is pending your approval. Review now.",1,microsoft_login
"Your Office 365 admin account has been reset. If this was not you, contact Microsoft Security immediately.",1,microsoft_login
"Microsoft Teams security warning: An external user is attempting to join your private team channel. Block now.",1,microsoft_login
"FINAL NOTICE: Your Microsoft 365 trial expired. Renew immediately or all your data will be deleted permanently.",1,microsoft_login
"Your Google Workspace admin privileges have been revoked. Contact your administrator or verify at this link.",1,google_login
"Google Pay security alert: An unrecognized device is attempting to make a $249 payment. Deny or approve now.",1,google_login
"Your Gmail account is sending spam to others. Take action now to verify your identity and stop the activity.",1,google_login
"Google Account Action Required: Confirm your phone number to unlock all Google services on your account.",1,google_login
"URGENT: Your Google account will be disabled. Complete the identity verification process within the next hour.",1,google_login
"Apple: Your Apple TV subscription will auto-renew for $149 next week. Cancel if unintended by clicking here.",1,apple_id
"FaceTime security notice: An unverified device attempted to join your Apple account. Review and block it now.",1,apple_id
"Apple ID Locked: Too many sign-in failures have locked your account. Verify your identity now to restore it.",1,apple_id
"App Store Purchase Alert: A subscription of $99 was billed to your Apple ID. Dispute if unauthorized here.",1,apple_id
"Your iPhone backup failed because your iCloud account has been restricted. Verify now to resume backup.",1,apple_id
"Amazon Security: We detected you logged in from India. If this was not you secure your account immediately.",1,amazon_delivery
"Your Amazon order #302-9482847-3928374 could not be delivered. Provide a new delivery address now.",1,amazon_delivery
"Amazon Prime: Your free trial is ending and we could not charge your card. Update payment to keep benefits.",1,amazon_delivery
"Return fraud alert: Your Amazon account shows suspicious return activity. Verify your identity to continue.",1,amazon_delivery
"Your package is at risk of being returned to sender. Pay the $2.99 redelivery fee now to confirm delivery.",1,amazon_delivery
"Post-delivery survey: Rate your experience with our courier service and claim your $25 Amazon voucher.",1,promotional_spam
"Your account has earned 50,000 reward points. Redeem them now before they expire at the end of the month.",1,promotional_spam
"Click here to unsubscribe from future emails or to update your marketing preferences.",1,promotional_spam
"Spring cleaning sale: Up to 90% off on selected home and garden products. Limited time, shop now.",1,promotional_spam
"You have been chosen for a free product review. Keep the item worth $200 just for your honest opinion.",1,promotional_spam
"Make money online without any investment. Join our affiliate program and earn commissions from day one.",1,promotional_spam
"Final clearance sale ends tonight! Extra 30% off with coupon code FINAL30 at checkout.",1,promotional_spam
"Win a free iPhone in our social media giveaway. Like, share, and comment to enter. Winner announced Friday.",1,promotional_spam
"Exclusive member deal: Get six months of premium service free when you upgrade your account today.",1,promotional_spam
"Hurry! Only 3 spots left in our wealth-building masterclass. Register now before the price doubles.",1,promotional_spam
"Your health insurance claim for the August visit has been processed and $340 will be paid to the provider.",0,customer_support
"We have updated your account billing cycle from monthly to annual as requested. You will save 20 percent.",0,customer_support
"The integration bug you reported in ticket #98374 has been resolved in the latest update v3.2.1.",0,customer_support
"Our team has reviewed your dispute and issued a full refund of $89.99 which will post in 5 to 7 business days.",0,customer_support
"We have successfully migrated your data to the new regional data center per your compliance requirements.",0,customer_support
"Your API rate limit has been increased to 10,000 requests per hour as approved by our enterprise team.",0,customer_support
"We confirmed receipt of your support documents and the verification process is underway. Expect a response soon.",0,customer_support
"The feature you requested for bulk export has been prioritized and is scheduled for the next product release.",0,customer_support
"Your domain transfer to our platform has been completed. DNS propagation typically takes 24 to 48 hours.",0,customer_support
"We have extended your trial period by 14 days to give your team time to complete the evaluation.",0,customer_support
"Follow-up: the critical bug you reported has been escalated to our engineering team and is under active review.",0,customer_support
"Your custom enterprise plan has been activated. Your dedicated account manager will reach out tomorrow.",0,customer_support
"The service degradation you experienced on November 8th has been investigated. A full post-mortem is attached.",0,customer_support
"Your team has been granted access to the beta features dashboard. We value your early feedback.",0,customer_support
"We have updated your organizational settings to reflect the new team structure. Please verify everything looks correct.",0,customer_support
"Sprint 24 planning is complete. We committed to 48 story points with a focus on the user notifications feature.",0,sprint_planning
"The technical debt sprint is confirmed for Q4 Week 6. We will address the 12 highest-priority debt items.",0,sprint_planning
"The product backlog has been reprioritized following the customer advisory board meeting last week.",0,sprint_planning
"Velocity dropped this sprint due to two unexpected production incidents. Adjusting the next sprint scope.",0,sprint_planning
"The engineering team proposed splitting the authentication epic into three smaller stories for better tracking.",0,sprint_planning
"We need to schedule the quarterly roadmap review before the next sprint planning session begins.",0,sprint_planning
"The accessibility compliance stories have been added to the backlog with high priority for regulatory reasons.",0,sprint_planning
"Can we review the epic-level estimates for the platform migration? The current breakdown feels too optimistic.",0,sprint_planning
"The stakeholder-requested features from last month have been added to the backlog with rough estimates.",0,sprint_planning
"Reminder: please update your ticket statuses in Jira before the sprint review demo tomorrow afternoon.",0,sprint_planning
"The monitoring alerts for the payments service have been reconfigured to reduce false positives.",0,technical_discussion
"I need a second pair of eyes on the load balancer configuration before we push to production tonight.",0,technical_discussion
"The database backup verification job completed successfully. All backups are valid and restorable.",0,technical_discussion
"The CDN purge scripts have been updated to work with our new multi-region setup.",0,technical_discussion
"I have investigated the 504 gateway timeout errors. They correlate with the nightly batch job execution window.",0,technical_discussion
"The service-to-service authentication has been upgraded from basic tokens to mutual TLS certificates.",0,technical_discussion
"Can you review the proposed changes to the event schema? We need backward compatibility with existing consumers.",0,technical_discussion
"The scheduled maintenance for the database cluster is confirmed for Sunday 3 AM to 5 AM Pacific time.",0,technical_discussion
"I have implemented exponential backoff for all external API calls to improve resilience under load.",0,technical_discussion
"The new caching strategy for the product catalog has reduced database load by 60 percent in staging.",0,technical_discussion
"Your student loan repayment plan has been modified. Verify your new bank details to continue receiving funds.",1,refund_scam
"HMRC: Due to a miscalculation you are owed a tax rebate of £1,245. Click here to confirm your bank details.",1,refund_scam
"Telecommunications regulator: You are eligible for a compensation payment of $380 for overcharging by your ISP.",1,refund_scam
"Social Security Administration: Your benefits have been recalculated. Provide account details for a $900 deposit.",1,refund_scam
"Your airline owed you a refund of $450 due to the cancelled flight. Claim it through the official portal.",1,refund_scam
"Superannuation fund notice: Your unclaimed super balance of $4,200 can be transferred. Verify your details.",1,refund_scam
"Council tax rebate: You are owed $680 as part of the energy support package. Claim before the deadline.",1,refund_scam
"Phone company settlement: Join thousands claiming their $200 refund for unauthorized charges. Click to join.",1,refund_scam
"Please find the attached meeting notes from yesterday's architecture review session. Action items are highlighted.",0,business_email
"The security team has approved the deployment plan for the zero-trust network access rollout next quarter.",0,business_email
"The customer satisfaction score for Q3 was 91 percent. The support team deserves recognition for this result.",0,business_email
"We need to finalize the partnership agreement with TechVentures before their board meeting on the 28th.",0,business_email
"The performance review cycle begins next week. Please complete your self-assessment in Workday by Friday.",0,business_email
"The executive team has signed off on the 2025 technology investment plan. Details shared in the attached deck.",0,business_email
"The new observability platform is fully deployed. Teams can now create custom dashboards for their services.",0,business_email
"The procurement team has finalized the vendor shortlist for the enterprise data catalog project.",0,business_email
"Regional sales targets for Q4 have been updated based on the pipeline data. Please review your quota.",0,business_email
"The design system component library has been updated. Please migrate your components to the latest version.",0,business_email
"Reminder: please submit your travel receipts for the Austin conference through the Concur portal.",0,business_email
"The product packaging redesign has been approved. Production will begin with the new design from January.",0,business_email
"Crypto wallet airdrop: Your wallet is eligible for 1,000 free tokens. Connect it now to claim before midnight.",1,crypto_scam
"ALERT: Your crypto holdings are at risk. Transfer them to a hardware wallet using this link immediately.",1,crypto_scam
"NFT whitelist opportunity: Mint for free and sell for $5,000. Join our Discord to get your whitelist spot now.",1,crypto_scam
"DeFi yield farming: Our smart contract generates 20% weekly returns on your staked assets. Join now.",1,crypto_scam
"Ethereum merge earnings: Your ETH holdings qualify for a 1.5x multiplier bonus. Claim now before it expires.",1,crypto_scam
"Crypto arbitrage bot: Our automated trading system exploits price differences to generate guaranteed profits.",1,crypto_scam
"Your Ledger hardware wallet has been compromised. Move your crypto to the recovery address immediately.",1,crypto_scam
"Invest in our blockchain startup and receive 10x returns in the first year. Only 50 spots available.",1,crypto_scam
"Urgent: 0.5 BTC mistakenly sent to your wallet. Return it using this address or face legal action.",1,crypto_scam
"Our algorithmic crypto fund has returned 3,000% in the past year. Invest as little as $250 to join.",1,crypto_scam
"Congratulations! As our monthly winner you have earned a $500 Amazon gift card. Click to claim now.",1,promotional_spam
"Get paid $50 per referral when your friends sign up for our premium subscription service today.",1,promotional_spam
"DEAL OF THE DAY: 60% off luxury watches. Buy two, get one free with our exclusive online outlet sale.",1,promotional_spam
"Your exclusive pre-sale access is confirmed. Shop the new collection 24 hours before it goes public.",1,promotional_spam
"Grow your business 10x with our AI-powered marketing platform. Start your free 30-day trial now.",1,promotional_spam
"Be your own boss: Start a dropshipping business with zero inventory and earn $10,000 your first month.",1,promotional_spam
"Limited edition collection drops tomorrow. Join the waitlist now to guarantee your purchase access.",1,promotional_spam
"Get a free smart home device when you switch to our energy plan. Limited slots. Apply before midnight.",1,promotional_spam
"We are hosting a webinar on passive income strategies next Tuesday. Register for free and get our bonus guide.",1,promotional_spam
"Refer a friend and earn $100 for every successful signup. No limit on how many friends you can refer.",1,promotional_spam
"The sprint 25 planning session is scheduled for 9 AM Monday. Refined stories are in Jira for your review.",0,sprint_planning
"Our team capacity for the next sprint is 40 story points. Let us prioritize the features with highest business value.",0,sprint_planning
"The engineering OKRs for Q4 have been finalized. Please review your individual contributions and key results.",0,sprint_planning
"The feature team would like to discuss the API contract for the new search endpoint before we finalize estimates.",0,sprint_planning
"Can we schedule a pre-mortem for the payment processing epic before we begin implementation next sprint?",0,sprint_planning
"The product owner has reprioritized the backlog based on customer feedback from last week's interviews.",0,sprint_planning
"I have added complexity estimates to all unpointed stories. Please review before our planning session tomorrow.",0,sprint_planning
"The team retrospective showed that our pull request cycle time is too long. Proposing a PR review SLA.",0,sprint_planning
"ALERT: Your Microsoft Teams recording has been shared externally. Review and revoke access if unauthorized.",1,microsoft_login
"Microsoft 365 compliance alert: Your email account is sending unusual volumes of messages. Verify access now.",1,microsoft_login
"Your OneDrive account was used to download 500GB of files overnight. Secure your account immediately.",1,microsoft_login
"Microsoft Dynamics alert: An unknown admin user was added to your tenant. Revoke access immediately.",1,microsoft_login
"EMERGENCY: Your Azure Active Directory has been compromised. All accounts require immediate re-authentication.",1,microsoft_login
"Google Alert: Your YouTube channel is being transferred to another account. Stop this action immediately.",1,google_login
"Google Drive: Someone with a suspicious account accessed your shared folder. Revoke permissions immediately.",1,google_login
"Your Google Meet recording has been accessed by an unrecognized user. Click here to review the access log.",1,google_login
"Google Cloud: Your billing account has been disabled due to suspicious charges. Review and restore access now.",1,google_login
"Google Security: Your account recovery phone number was changed. If this was not you, act immediately.",1,google_login
"Apple Care: Your device has been remotely erased. Log into iCloud to recover your backup immediately.",1,apple_id
"iTunes billing error: Your payment for $34.99 monthly subscription failed. Update payment or service stops.",1,apple_id
"Your Apple ID was used to make a purchase from a new country. Deny or allow this purchase within 1 hour.",1,apple_id
"Urgent: Your Find My iPhone has been disabled by an unauthorized user. Restore it through iCloud now.",1,apple_id
"Apple Developer account suspension: Your app violates App Store guidelines. Submit an appeal within 24 hours.",1,apple_id
"Your Amazon account security settings have been modified. If this was not you, recover your account now.",1,amazon_delivery
"Amazon Gift Card Scam: You have received an Amazon gift card. Scratch and enter the code to redeem.",1,amazon_delivery
"Amazon Seller Alert: Your selling privileges have been suspended due to policy violations. Appeal immediately.",1,amazon_delivery
"Your Amazon account shows a large purchase attempt. Click here to verify or deny this transaction now.",1,amazon_delivery
"Amazon Business account: Your payment method requires verification to process this month's enterprise orders.",1,amazon_delivery
"FedEx Alert: Your international shipment requires an import duty payment of $48 before release.",1,amazon_delivery
"Post-mortem review: Here is the summary of last week's production incident along with the corrective actions taken.",0,technical_discussion
"The search relevance algorithm has been updated. The A/B test shows a 12% improvement in click-through rates.",0,technical_discussion
"We have completed the SOC2 evidence collection for this year. The auditor access window closes on Friday.",0,technical_discussion
"The new feature flag system is working well in production. We successfully launched the dark mode rollout.",0,technical_discussion
"I have reviewed the GDPR data mapping document. There are three systems that still need to be added.",0,technical_discussion
"The image compression pipeline reduces media upload sizes by 65% without noticeable quality degradation.",0,technical_discussion
"Emergency patch: A critical vulnerability in the auth library has been discovered. We are patching all services now.",0,technical_discussion
